FilePath,FolderTarget,OriginalFileName,UploadFileName,SoVanBan,NamBanHanh,NgayBanHanh,NgayHetHieuLuc,NguoiKy,TrangThai,MucDoBaoMat,TrichYeu,VanBanThayThe,VanBanLienQuan,Tags,NhomTaiLieu,LoaiVanBanPhapLy,LoaiTaiLieu,ChuDeNghiepVu,DonViPhatHanh,DonViSoHuu,NguonMetadata,MetadataConfidence,HasEditableSource,EditableSourceUrl,PrimaryPdfUrl,NeedReview,DuplicateRole,ResolveNote
data/[00] Văn bản điều hành chung/05. Hợp đồng – Văn bản pháp lý/314.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng thi công và lắp đặt bảng biển.24-05-2025.pdf,[00] Văn Bản Điều Hành Chung,314.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng thi công và lắp đặt bảng biển.24-05-2025.pdf,314.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng thi công và lắp đặt bảng biển.24-05-2025.pdf,314,2025,2025-05-24,,,Hiệu lực,,Quyết định Vv Ban hành mẫu hợp đồng thi công và lắp đặt bảng biển,,,,Hợp đồng – Văn bản pháp lý,Quyết định,Hợp đồng,Quyết định Vv Ban hành mẫu hợp đồng thi công và lắp đặt bảng biển,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/05. Hợp đồng – Văn bản pháp lý/315.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng mua bán lắp đặt thiết bị máy móc.24-05-2025.docx,[00] Văn Bản Điều Hành Chung,315.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng mua bán lắp đặt thiết bị máy móc.24-05-2025.docx,315.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng mua bán lắp đặt thiết bị máy móc.24-05-2025.docx,315,2025,2025-05-24,,,Hiệu lực,,Quyết định Vv Ban hành mẫu hợp đồng mua bán lắp đặt thiết bị máy móc,,,,Hợp đồng – Văn bản pháp lý,Quyết định,Hợp đồng,Quyết định Vv Ban hành mẫu hợp đồng mua bán lắp đặt thiết bị máy móc,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/05. Hợp đồng – Văn bản pháp lý/315.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng mua bán lắp đặt thiết bị máy móc.24-05-2025.pdf,[00] Văn Bản Điều Hành Chung,315.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng mua bán lắp đặt thiết bị máy móc.24-05-2025.pdf,315.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng mua bán lắp đặt thiết bị máy móc.24-05-2025.pdf,315,2025,2025-05-24,,,Hiệu lực,,Quyết định Vv Ban hành mẫu hợp đồng mua bán lắp đặt thiết bị máy móc,,,,Hợp đồng – Văn bản pháp lý,Quyết định,Hợp đồng,Quyết định Vv Ban hành mẫu hợp đồng mua bán lắp đặt thiết bị máy móc,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/05. Hợp đồng – Văn bản pháp lý/316.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng mua bán hàng hóa.24-05-2025.docx,[00] Văn Bản Điều Hành Chung,316.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng mua bán hàng hóa.24-05-2025.docx,316.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng mua bán hàng hóa.24-05-2025.docx,316,2025,2025-05-24,,,Hiệu lực,,Quyết định Vv Ban hành mẫu hợp đồng mua bán hàng hóa,,,,Hợp đồng – Văn bản pháp lý,Quyết định,Hợp đồng,Quyết định Vv Ban hành mẫu hợp đồng mua bán hàng hóa,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/05. Hợp đồng – Văn bản pháp lý/316.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng mua bán hàng hóa.24-05-2025.pdf,[00] Văn Bản Điều Hành Chung,316.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng mua bán hàng hóa.24-05-2025.pdf,316.2025.QĐ-HCNS-Quyết định Vv Ban hành mẫu hợp đồng mua bán hàng hóa.24-05-2025.pdf,316,2025,2025-05-24,,,Hiệu lực,,Quyết định Vv Ban hành mẫu hợp đồng mua bán hàng hóa,,,,Hợp đồng – Văn bản pháp lý,Quyết định,Hợp đồng,Quyết định Vv Ban hành mẫu hợp đồng mua bán hàng hóa,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/05. Hợp đồng – Văn bản pháp lý/470.2024.QĐ-NS-Ban hành mẫu Hợp Đồng Nguyên Tắc thực hiện trong Công ty.28-05-2024.pdf,[00] Văn Bản Điều Hành Chung,470.2024.QĐ-NS-Ban hành mẫu Hợp Đồng Nguyên Tắc thực hiện trong Công ty.28-05-2024.pdf,470.2024.QĐ-NS-Ban hành mẫu Hợp Đồng Nguyên Tắc thực hiện trong Công ty.28-05-2024.pdf,470,2024,2024-05-28,,,Hiệu lực,,Ban hành mẫu Hợp Đồng Nguyên Tắc thực hiện trong Công ty,,,,Hợp đồng – Văn bản pháp lý,Quyết định,Hợp đồng,mẫu Hợp Đồng Nguyên Tắc thực hiện trong Công ty,NS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/05. Hợp đồng – Văn bản pháp lý/819.2025.HĐPP-VHKD-Ban hành hợp đồng phân phối năm 2026-v1.02-12-2025.pdf,[00] Văn Bản Điều Hành Chung,819.2025.HĐPP-VHKD-Ban hành hợp đồng phân phối năm 2026-v1.02-12-2025.pdf,819.2025.HĐPP-VHKD-Ban hành hợp đồng phân phối năm 2026-v1.02-12-2025.pdf,819,2025,2025-12-02,,,Hiệu lực,,Ban hành hợp đồng phân phối năm 2026-v1,,,,Hợp đồng – Văn bản pháp lý,Khác,Hợp đồng,phân phối năm 2026-v1,VHKD,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,Bản chuẩn,
data/[00] Văn bản điều hành chung/05. Hợp đồng – Văn bản pháp lý/819.2025.HĐPP-VHKD-Ban hành hợp đồng phân phối năm 2026.02-12-2025.docx,[00] Văn Bản Điều Hành Chung,819.2025.HĐPP-VHKD-Ban hành hợp đồng phân phối năm 2026.02-12-2025.docx,819.2025.HĐPP-VHKD-Ban hành hợp đồng phân phối năm 2026.02-12-2025.docx,819,2025,2025-12-02,,,Hiệu lực,,Ban hành hợp đồng phân phối năm 2026,,,,Hợp đồng – Văn bản pháp lý,Khác,Hợp đồng,phân phối năm 2026,VHKD,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/05. Hợp đồng – Văn bản pháp lý/819.2025.HĐPP-VHKD-Ban hành hợp đồng phân phối năm 2026.02-12-2025.pdf,[00] Văn Bản Điều Hành Chung,819.2025.HĐPP-VHKD-Ban hành hợp đồng phân phối năm 2026.02-12-2025.pdf,819.2025.HĐPP-VHKD-Ban hành hợp đồng phân phối năm 2026.02-12-2025.pdf,819,2025,2025-12-02,,,Hiệu lực,,Ban hành hợp đồng phân phối năm 2026,,,,Hợp đồng – Văn bản pháp lý,Khác,Hợp đồng,phân phối năm 2026,VHKD,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,Bản sao,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/01.2025.SĐTC-HLB-Sơ đồ tổ chức Công ty Cổ phần Bia và Nước giải khát Hạ Long.22-07-2025.docx,[99] Archive,01.2025.SĐTC-HLB-Sơ đồ tổ chức Công ty Cổ phần Bia và Nước giải khát Hạ Long.22-07-2025.docx,01.2025.SĐTC-HLB-Sơ đồ tổ chức Công ty Cổ phần Bia và Nước giải khát Hạ Long.22-07-2025.docx,01,2025,2025-07-22,,,Hết hiệu lực,,Sơ đồ tổ chức Công ty Cổ phần Bia và Nước giải khát Hạ Long,,,,Hết hiệu lực,Khác,,Sơ đồ tổ chức Công ty Cổ phần Bia và Nước giải khát Hạ Long,HLB,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/01.2025.SĐTC-HLB-Sơ đồ tổ chức Công ty Cổ phần Bia và Nước giải khát Hạ Long.22-07-2025.pdf,[99] Archive,01.2025.SĐTC-HLB-Sơ đồ tổ chức Công ty Cổ phần Bia và Nước giải khát Hạ Long.22-07-2025.pdf,01.2025.SĐTC-HLB-Sơ đồ tổ chức Công ty Cổ phần Bia và Nước giải khát Hạ Long.22-07-2025.pdf,01,2025,2025-07-22,,,Hết hiệu lực,,Sơ đồ tổ chức Công ty Cổ phần Bia và Nước giải khát Hạ Long,,,,Hết hiệu lực,Khác,,Sơ đồ tổ chức Công ty Cổ phần Bia và Nước giải khát Hạ Long,HLB,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/01.2026.SĐTC-HLB-Sơ đồ tổ chức Công ty cổ phần Bia và Nước giải khát Hạ Long.30-03-2026.pdf,[99] Archive,01.2026.SĐTC-HLB-Sơ đồ tổ chức Công ty cổ phần Bia và Nước giải khát Hạ Long.30-03-2026.pdf,01.2026.SĐTC-HLB-Sơ đồ tổ chức Công ty cổ phần Bia và Nước giải khát Hạ Long.30-03-2026.pdf,01,2026,2026-03-30,,,Hết hiệu lực,,Sơ đồ tổ chức Công ty cổ phần Bia và Nước giải khát Hạ Long,,,,Hết hiệu lực,Khác,,Sơ đồ tổ chức Công ty cổ phần Bia và Nước giải khát Hạ Long,HLB,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,Bản chuẩn,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/1512.2025.GUQ-HLB-Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị (1).15-12-2025.pdf,[99] Archive,1512.2025.GUQ-HLB-Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị (1).15-12-2025.pdf,1512.2025.GUQ-HLB-Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị (1).15-12-2025.pdf,1512,2025,2025-12-15,,,Hết hiệu lực,,Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị (1),,,,Hết hiệu lực,Giấy ủy quyền,,Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị (1),HLB,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,Bản chuẩn,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/1512.2025.GUQ-HLB-Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị.15-12-2025.docx,[99] Archive,1512.2025.GUQ-HLB-Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị.15-12-2025.docx,1512.2025.GUQ-HLB-Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị.15-12-2025.docx,1512,2025,2025-12-15,,,Hết hiệu lực,,Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị,,,,Hết hiệu lực,Giấy ủy quyền,,Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị,HLB,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/1512.2025.GUQ-HLB-Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị.15-12-2025.pdf,[99] Archive,1512.2025.GUQ-HLB-Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị.15-12-2025.pdf,1512.2025.GUQ-HLB-Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị.15-12-2025.pdf,1512,2025,2025-12-15,,,Hết hiệu lực,,Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị,,,,Hết hiệu lực,Giấy ủy quyền,,Giấy ủy quyền của TGĐ cho ông Lê Thanh Nghị,HLB,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,Bản sao,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/16.2022.QyĐ-Quy định về chế độ Công tác phí.17-05-2022.pdf,[99] Archive,16.2022.QyĐ-Quy định về chế độ Công tác phí.17-05-2022.pdf,16.2022.QyĐ-Quy định về chế độ Công tác phí.17-05-2022.pdf,16,2022,2022-05-17,,,Hết hiệu lực,,Quy định về chế độ Công tác phí,,,,Hết hiệu lực,Khác,Quy định,về chế độ Công tác phí,,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/174.2023.QĐ-NS-Mẫu hợp đồng phân phối.pdf,[99] Archive,174.2023.QĐ-NS-Mẫu hợp đồng phân phối.pdf,174.2023.QĐ-NS-Mẫu hợp đồng phân phối.pdf,174,2023,,,,Hết hiệu lực,,Mẫu hợp đồng phân phối,,,,Hết hiệu lực,Quyết định,Hợp đồng,Mẫu hợp đồng phân phối,NS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/2018.ĐL-HĐQT-Điều lệ Đông Mai.pdf,[99] Archive,2018.ĐL-HĐQT-Điều lệ Đông Mai.pdf,2018.ĐL-HĐQT-Điều lệ Đông Mai.pdf,,2018,,,,Hết hiệu lực,,Điều lệ Đông Mai,,,,Hết hiệu lực,Khác,Điều lệ,Đông Mai,HĐQT,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/2022.QĐ-BM-HCNS.Quyết định bổ nhiệm trợ lý ban điều hành.15-08-2022.docx,[99] Archive,2022.QĐ-BM-HCNS.Quyết định bổ nhiệm trợ lý ban điều hành.15-08-2022.docx,2022.QĐ-BM-HCNS.Quyết định bổ nhiệm trợ lý ban điều hành.15-08-2022.docx,,2022,2022-08-15,,,Hết hiệu lực,,HCNS.Quyết định bổ nhiệm trợ lý ban điều hành,,,,Hết hiệu lực,Quyết định,,HCNS.Quyết định bổ nhiệm trợ lý ban điều hành,BM,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/2022.QĐ-Quyết định bổ nhiệm trợ lý ban điều hành.15-08-2025.docx,[99] Archive,2022.QĐ-Quyết định bổ nhiệm trợ lý ban điều hành.15-08-2025.docx,2022.QĐ-Quyết định bổ nhiệm trợ lý ban điều hành.15-08-2025.docx,,2022,2025-08-15,,,Hết hiệu lực,,Quyết định bổ nhiệm trợ lý ban điều hành,,,,Hết hiệu lực,Quyết định,,Quyết định bổ nhiệm trợ lý ban điều hành,,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/2024-HL.QĐ 567-Ban hành Ma trận phân quyền cấp Cty & khối KD.15-07-2024.pdf,[99] Archive,2024-HL.QĐ 567-Ban hành Ma trận phân quyền cấp Cty & khối KD.15-07-2024.pdf,2024-HL.QĐ 567-Ban hành Ma trận phân quyền cấp Cty & khối KD.15-07-2024.pdf,,,2024-07-15,,,Hết hiệu lực,,Ban hành Ma trận phân quyền cấp Cty & khối KD,,,,Hết hiệu lực,Khác,,Ma trận phân quyền cấp Cty & khối KD,HL.QĐ 567,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,Bản chuẩn,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/2024-HL.QĐ 567-Ban hành Ma trận phân quyền cấp Cty & khối KD.15-07-2024.xlsx,[99] Archive,2024-HL.QĐ 567-Ban hành Ma trận phân quyền cấp Cty & khối KD.15-07-2024.xlsx,2024-HL.QĐ 567-Ban hành Ma trận phân quyền cấp Cty & khối KD.15-07-2024.xlsx,,,2024-07-15,,,Hết hiệu lực,,Ban hành Ma trận phân quyền cấp Cty & khối KD,,,,Hết hiệu lực,Khác,,Ma trận phân quyền cấp Cty & khối KD,HL.QĐ 567,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
"data/[00] Văn bản điều hành chung/06. Hết hiệu lực/2024-Ma trân phân quyền cấp Công ty, Khối kinh doanh 567.QĐ-HLB 15.07.pdf",[99] Archive,"2024-Ma trân phân quyền cấp Công ty, Khối kinh doanh 567.QĐ-HLB 15.07.pdf","2024-Ma trân phân quyền cấp Công ty, Khối kinh doanh 567.QĐ-HLB 15.07.pdf",,,,,,Hết hiệu lực,,HLB 15.07,,,,Hết hiệu lực,Khác,,HLB 15.07,"Ma trân phân quyền cấp Công ty, Khối kinh doanh 567.QĐ",[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/2024.DOA-HLB-Ma trận phân quyền cấp công ty và khối kinh doanh.15-07-2024.pdf,[99] Archive,2024.DOA-HLB-Ma trận phân quyền cấp công ty và khối kinh doanh.15-07-2024.pdf,2024.DOA-HLB-Ma trận phân quyền cấp công ty và khối kinh doanh.15-07-2024.pdf,,2024,2024-07-15,,,Hết hiệu lực,,Ma trận phân quyền cấp công ty và khối kinh doanh,,,,Hết hiệu lực,Khác,,Ma trận phân quyền cấp công ty và khối kinh doanh,HLB,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,Bản sao,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/2024.DOA-HLB-Ma trận phân quyền cấp công ty và khối kinh doanh.15-07-2024.xlsx,[99] Archive,2024.DOA-HLB-Ma trận phân quyền cấp công ty và khối kinh doanh.15-07-2024.xlsx,2024.DOA-HLB-Ma trận phân quyền cấp công ty và khối kinh doanh.15-07-2024.xlsx,,2024,2024-07-15,,,Hết hiệu lực,,Ma trận phân quyền cấp công ty và khối kinh doanh,,,,Hết hiệu lực,Khác,,Ma trận phân quyền cấp công ty và khối kinh doanh,HLB,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/2024.HĐ-Mẫu hợp đồng Mua Bán Hàng Hóa 1 Lần.09-12-2024.docx,[99] Archive,2024.HĐ-Mẫu hợp đồng Mua Bán Hàng Hóa 1 Lần.09-12-2024.docx,2024.HĐ-Mẫu hợp đồng Mua Bán Hàng Hóa 1 Lần.09-12-2024.docx,,2024,2024-12-09,,,Hết hiệu lực,,Mẫu hợp đồng Mua Bán Hàng Hóa 1 Lần,,,,Hết hiệu lực,Khác,Hợp đồng,Mẫu hợp đồng Mua Bán Hàng Hóa 1 Lần,,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/2024.SĐTC-HLB-Sơ đồ tổ chức Công Ty Cổ phần Bia NGK Hạ Long.02-01.2024.pdf,[99] Archive,2024.SĐTC-HLB-Sơ đồ tổ chức Công Ty Cổ phần Bia NGK Hạ Long.02-01.2024.pdf,2024.SĐTC-HLB-Sơ đồ tổ chức Công Ty Cổ phần Bia NGK Hạ Long.02-01.2024.pdf,,2024,,,,Hết hiệu lực,,Sơ đồ tổ chức Công Ty Cổ phần Bia NGK Hạ Long.02-01.2024,,,,Hết hiệu lực,Khác,,Sơ đồ tổ chức Công Ty Cổ phần Bia NGK Hạ Long.02-01.2024,HLB,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/2025.DOA-HCNS-Ban hành Ma trận phân quyền cấp Công ty khối tài chính và Quản trị.31-07-2025.docx,[99] Archive,2025.DOA-HCNS-Ban hành Ma trận phân quyền cấp Công ty khối tài chính và Quản trị.31-07-2025.docx,2025.DOA-HCNS-Ban hành Ma trận phân quyền cấp Công ty khối tài chính và Quản trị.31-07-2025.docx,,2025,2025-07-31,,,Hết hiệu lực,,Ban hành Ma trận phân quyền cấp Công ty khối tài chính và Quản trị,,,,Hết hiệu lực,Khác,,Ma trận phân quyền cấp Công ty khối tài chính và Quản trị,HCNS,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,Bản chuẩn,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/2025.DOA-HLB-Ban hành Ma trận phân quyền cấp Công ty-khối tài chính và Quản trị.31-07-2025.xlsx,[99] Archive,2025.DOA-HLB-Ban hành Ma trận phân quyền cấp Công ty-khối tài chính và Quản trị.31-07-2025.xlsx,2025.DOA-HLB-Ban hành Ma trận phân quyền cấp Công ty-khối tài chính và Quản trị.31-07-2025.xlsx,,2025,2025-07-31,,,Hết hiệu lực,,Ban hành Ma trận phân quyền cấp Công ty-khối tài chính và Quản trị,,,,Hết hiệu lực,Khác,,Ma trận phân quyền cấp Công ty-khối tài chính và Quản trị,HLB,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
data/[00] Văn bản điều hành chung/06. Hết hiệu lực/2025.DOA-HLB-Ban hành ma trận phân quyền cấp Công ty khối tài chính và Quản trị.31-07-2025.docx,[99] Archive,2025.DOA-HLB-Ban hành ma trận phân quyền cấp Công ty khối tài chính và Quản trị.31-07-2025.docx,2025.DOA-HLB-Ban hành ma trận phân quyền cấp Công ty khối tài chính và Quản trị.31-07-2025.docx,,2025,2025-07-31,,,Hết hiệu lực,,Ban hành ma trận phân quyền cấp Công ty khối tài chính và Quản trị,,,,Hết hiệu lực,Khác,,ma trận phân quyền cấp Công ty khối tài chính và Quản trị,HLB,[00] Văn bản điều hành chung,ParsedFromFolder,High,,,,,,
